,src,trg,nij,score
1798,Latvia,Norway,0.4318288373,0.82531505756461
1799,Lithuania,Norway,0.399663139,0.8738961591951878
1795,Iceland,Norway,0.345651825,0.8906710826634326
1789,Faroe Islands,Norway,0.1998315695,0.9761693852064036
1818,"Moldova, Republic of",Romania,0.2582785568,0.916618146270121
1826,Bosnia and Herzegovina,Serbia,0.2582785568,0.909768016444619
1839,Montenegro,Serbia,0.2997473543,0.9309692844814997
1843,Romania,Serbia,0.1998315695,0.8333024688929535
1850,Italy,Slovakia,0.2997473543,0.8140150727601285
1847,Czechia,Slovakia,0.31672554420000004,0.899622168957431
1869,Iraq,Sweden,0.38041485490000004,0.7678142391914734
1876,North Macedonia,Sweden,0.2582785568,0.8465338512739119
1881,Poland,Sweden,0.4696481232,0.7121228076045198
1885,Serbia,Sweden,0.35819434159999997,0.8147640497560312
1886,Spain,Sweden,0.608233627,0.7379546719229475
1091,"Congo, Democratic Republic of the",South Africa,0.2582785568,0.9022393728570207
1111,Rwanda,South Africa,0.1998315695,0.8681929986898436
1104,Mauritius,South Africa,0.3319130525,0.9027687427804661
1113,Senegal,South Africa,0.2582785568,0.8804547442883689
1114,Seychelles,South Africa,0.1998315695,0.9182251550998098
1090,Congo,South Africa,0.1998315695,0.802641656710951
1095,Gabon,South Africa,0.09991578476,0.8726142939994193
1105,Mozambique,South Africa,0.4902758246,0.9662886933145262
1087,Botswana,South Africa,0.4166413289,0.9478276769252819
1102,Madagascar,South Africa,0.1998315695,0.8502945267040753
1103,Malawi,South Africa,0.2582785568,0.9269594927376988
1106,Namibia,South Africa,0.4166413289,0.9533845713903618
1110,Réunion,South Africa,0.09991578476,0.9759328708319861
1192,Brazil,Chile,0.35819434159999997,0.9079619690384253
1189,Argentina,Chile,0.4244350111,0.9499095320502836
1191,Bolivia,Chile,0.2582785568,0.9704380906517541
1375,Australia,Brunei,0.09991578476,0.9654459698459535
1376,Australia,East Timor,0.1998315695,0.9654459698459535
1377,Australia,Fiji,0.4455676098,0.9654459698459535
