	src	trg	weighted	log-weight	norm-log-weight	iso_code_src	iso_code_trg
374	India	United Kingdom of Great Britain and Northern Ireland	30	3.401197382	0.4902758246	IND	GBR
375	Iran (Islamic Republic of)	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	IRN	GBR
376	Ireland	United Kingdom of Great Britain and Northern Ireland	126	4.836281907	0.6971403991	IRL	GBR
377	Isle of Man	United Kingdom of Great Britain and Northern Ireland	20	2.995732274	0.4318288373	IMN	GBR
378	Israel	United Kingdom of Great Britain and Northern Ireland	12	2.48490665	0.3581943416	ISR	GBR
379	Italy	United Kingdom of Great Britain and Northern Ireland	282	5.641907071	0.813269661	ITA	GBR
380	Jamaica	United Kingdom of Great Britain and Northern Ireland	7	1.945910149	0.2804990701	JAM	GBR
381	Japan	United Kingdom of Great Britain and Northern Ireland	16	2.772588722	0.399663139	JPN	GBR
382	Jersey	United Kingdom of Great Britain and Northern Ireland	50	3.912023005	0.5639103203	JEY	GBR
383	Jordan	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.1998315695	JOR	GBR
384	Kazakhstan	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2582785568	KAZ	GBR
385	Kenya	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2582785568	KEN	GBR
386	Kuwait	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2582785568	KWT	GBR
387	Latvia	United Kingdom of Great Britain and Northern Ireland	14	2.63905733	0.3804148549	LVA	GBR
388	Lebanon	United Kingdom of Great Britain and Northern Ireland	5	1.609437912	0.2319972678	LBN	GBR
389	Libya	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2582785568	LBY	GBR
390	Lithuania	United Kingdom of Great Britain and Northern Ireland	20	2.995732274	0.4318288373	LTU	GBR
391	Luxembourg	United Kingdom of Great Britain and Northern Ireland	8	2.079441542	0.2997473543	LUX	GBR
392	North Macedonia	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	MKD	GBR
393	Malaysia	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.1998315695	MYS	GBR
394	Maldives	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	MDV	GBR
395	Malta	United Kingdom of Great Britain and Northern Ireland	56	4.025351691	0.5802464244	MLT	GBR
396	Mauritius	United Kingdom of Great Britain and Northern Ireland	7	1.945910149	0.2804990701	MUS	GBR
397	Mexico	United Kingdom of Great Britain and Northern Ireland	26	3.258096538	0.4696481232	MEX	GBR
398	Moldova, Republic of	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	MDA	GBR
399	Montenegro	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.1998315695	MNE	GBR
400	Morocco	United Kingdom of Great Britain and Northern Ireland	52	3.951243719	0.5695639079	MAR	GBR
401	Netherlands	United Kingdom of Great Britain and Northern Ireland	107	4.672828834	0.6735789644	NLD	GBR
402	Nigeria	United Kingdom of Great Britain and Northern Ireland	8	2.079441542	0.2997473543	NGA	GBR
403	Norway	United Kingdom of Great Britain and Northern Ireland	84	4.430816799	0.6386934117	NOR	GBR
404	Oman	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	OMN	GBR
405	Pakistan	United Kingdom of Great Britain and Northern Ireland	14	2.63905733	0.3804148549	PAK	GBR
406	Philippines	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	PHL	GBR
407	Poland	United Kingdom of Great Britain and Northern Ireland	134	4.8978398	0.7060138467	POL	GBR
408	Portugal	United Kingdom of Great Britain and Northern Ireland	166	5.111987788	0.7368828524	PRT	GBR
409	Qatar	United Kingdom of Great Britain and Northern Ireland	8	2.079441542	0.2997473543	QAT	GBR
410	Romania	United Kingdom of Great Britain and Northern Ireland	22	3.091042453	0.4455676098	ROU	GBR
411	Russian Federation	United Kingdom of Great Britain and Northern Ireland	16	2.772588722	0.399663139	RUS	GBR
412	Saint Lucia	United Kingdom of Great Britain and Northern Ireland	7	1.945910149	0.2804990701	LCA	GBR
413	Saudi Arabia	United Kingdom of Great Britain and Northern Ireland	15	2.708050201	0.3903600398	SAU	GBR
414	Serbia	United Kingdom of Great Britain and Northern Ireland	7	1.945910149	0.2804990701	SRB	GBR
415	Sierra Leone	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.1998315695	SLE	GBR
416	Singapore	United Kingdom of Great Britain and Northern Ireland	8	2.079441542	0.2997473543	SGP	GBR
417	Slovakia	United Kingdom of Great Britain and Northern Ireland	12	2.48490665	0.3581943416	SVK	GBR
418	Slovenia	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.1998315695	SVN	GBR
419	South Africa	United Kingdom of Great Britain and Northern Ireland	17	2.833213344	0.4084020575	ZAF	GBR
420	Korea, Republic of	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2582785568	KOR	GBR
421	Spain	United Kingdom of Great Britain and Northern Ireland	1030	6.937314081	1	ESP	GBR
422	Sri Lanka	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	LKA	GBR
423	Sweden	United Kingdom of Great Britain and Northern Ireland	54	3.988984047	0.575004101	SWE	GBR
424	Switzerland	United Kingdom of Great Britain and Northern Ireland	48	3.871201011	0.5580259111	CHE	GBR
425	Thailand	United Kingdom of Great Britain and Northern Ireland	8	2.079441542	0.2997473543	THA	GBR
426	Trinidad and Tobago	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.09991578476	TTO	GBR
427	Tunisia	United Kingdom of Great Britain and Northern Ireland	44	3.784189634	0.5454833945	TUN	GBR
428	Turkey	United Kingdom of Great Britain and Northern Ireland	180	5.192956851	0.7485543814	TUR	GBR
429	Turkmenistan	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.1998315695	TKM	GBR
430	Uganda	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.1998315695	UGA	GBR
431	Ukraine	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2582785568	UKR	GBR
432	United Arab Emirates	United Kingdom of Great Britain and Northern Ireland	43	3.761200116	0.5421695013	ARE	GBR
433	Algeria	Belgium	2	0.6931471806	0.09991578476	DZA	BEL
434	Austria	Belgium	4	1.386294361	0.1998315695	AUT	BEL
435	Kenya	Belgium	4	1.386294361	0.1998315695	KEN	BEL
436	Liberia	Belgium	3	1.098612289	0.1583627721	LBR	BEL
437	Togo	Belgium	3	1.098612289	0.1583627721	TGO	BEL
438	Uganda	Belgium	4	1.386294361	0.1998315695	UGA	BEL
439	Algeria	Burkina Faso	2	0.6931471806	0.09991578476	DZA	BFA
440	Belgium	Burkina Faso	8	2.079441542	0.2997473543	BEL	BFA
441	Benin	Burkina Faso	2	0.6931471806	0.09991578476	BEN	BFA
442	Algeria	Canada	2	0.6931471806	0.09991578476	DZA	CAN
443	Antigua and Barbuda	Canada	4	1.386294361	0.1998315695	ATG	CAN
444	Aruba	Canada	4	1.386294361	0.1998315695	ABW	CAN
445	Australia	Canada	2	0.6931471806	0.09991578476	AUS	CAN
446	Austria	Canada	6	1.791759469	0.2582785568	AUT	CAN
447	Bahamas	Canada	7	1.945910149	0.2804990701	BHS	CAN
448	Barbados	Canada	4	1.386294361	0.1998315695	BRB	CAN
449	Belgium	Canada	13	2.564949357	0.3697323384	BEL	CAN
450	Bermuda	Canada	4	1.386294361	0.1998315695	BMU	CAN
451	Brazil	Canada	4	1.386294361	0.1998315695	BRA	CAN
452	Algeria	China	2	0.6931471806	0.09991578476	DZA	CHN
453	Angola	China	2	0.6931471806	0.09991578476	AGO	CHN
454	Australia	China	34	3.526360525	0.5083178422	AUS	CHN
455	Austria	China	4	1.386294361	0.1998315695	AUT	CHN
456	Azerbaijan	China	4	1.386294361	0.1998315695	AZE	CHN
457	Bangladesh	China	4	1.386294361	0.1998315695	BGD	CHN
458	Belgium	China	4	1.386294361	0.1998315695	BEL	CHN
459	Brunei	China	2	0.6931471806	0.09991578476	BRN	CHN
460	Myanmar	China	16	2.772588722	0.399663139	MMR	CHN
461	Cambodia	China	21	3.044522438	0.4388618422	KHM	CHN
462	Canada	China	30	3.401197382	0.4902758246	CAN	CHN
463	Algeria	Côte d'Ivoire	2	0.6931471806	0.09991578476	DZA	CIV
464	Belgium	Côte d'Ivoire	7	1.945910149	0.2804990701	BEL	CIV
465	Benin	Côte d'Ivoire	11	2.397895273	0.345651825	BEN	CIV
466	Burkina Faso	Côte d'Ivoire	16	2.772588722	0.399663139	BFA	CIV
467	Cameroon	Côte d'Ivoire	2	0.6931471806	0.09991578476	CMR	CIV
468	Algeria	Egypt	4	1.386294361	0.1998315695	DZA	EGY
469	Austria	Egypt	12	2.48490665	0.3581943416	AUT	EGY
470	Bahrain	Egypt	4	1.386294361	0.1998315695	BHR	EGY
471	Belgium	Egypt	4	1.386294361	0.1998315695	BEL	EGY
472	Canada	Egypt	2	0.6931471806	0.09991578476	CAN	EGY
473	China	Egypt	8	2.079441542	0.2997473543	CHN	EGY
474	Cyprus	Egypt	4	1.386294361	0.1998315695	CYP	EGY
475	Denmark	Egypt	4	1.386294361	0.1998315695	DNK	EGY
476	Algeria	France	134	4.8978398	0.7060138467	DZA	FRA
477	Angola	France	2	0.6931471806	0.09991578476	AGO	FRA
478	Antigua and Barbuda	France	4	1.386294361	0.1998315695	ATG	FRA
479	Argentina	France	4	1.386294361	0.1998315695	ARG	FRA
480	Armenia	France	6	1.791759469	0.2582785568	ARM	FRA
481	Austria	France	26	3.258096538	0.4696481232	AUT	FRA
482	Azerbaijan	France	4	1.386294361	0.1998315695	AZE	FRA
483	Bahrain	France	2	0.6931471806	0.09991578476	BHR	FRA
484	Belarus	France	4	1.386294361	0.1998315695	BLR	FRA
485	Belgium	France	73	4.290459441	0.6184611783	BEL	FRA
486	Benin	France	2	0.6931471806	0.09991578476	BEN	FRA
487	Brazil	France	8	2.079441542	0.2997473543	BRA	FRA
488	Bulgaria	France	6	1.791759469	0.2582785568	BGR	FRA
489	Burkina Faso	France	2	0.6931471806	0.09991578476	BFA	FRA
490	Cameroon	France	8	2.079441542	0.2997473543	CMR	FRA
491	Canada	France	38	3.63758616	0.5243507959	CAN	FRA
492	Cabo Verde	France	7	1.945910149	0.2804990701	CPV	FRA
493	Chad	France	2	0.6931471806	0.09991578476	TCD	FRA
494	Chile	France	4	1.386294361	0.1998315695	CHL	FRA
495	China	France	20	2.995732274	0.4318288373	CHN	FRA
496	Colombia	France	2	0.6931471806	0.09991578476	COL	FRA
497	Congo	France	8	2.079441542	0.2997473543	COG	FRA
498	Congo, Democratic Republic of the	France	2	0.6931471806	0.09991578476	COD	FRA
499	Côte d'Ivoire	France	6	1.791759469	0.2582785568	CIV	FRA
500	Croatia	France	24	3.17805383	0.4581101264	HRV	FRA
501	Cuba	France	4	1.386294361	0.1998315695	CUB	FRA
502	Cyprus	France	6	1.791759469	0.2582785568	CYP	FRA
503	Czechia	France	32	3.465735903	0.4995789238	CZE	FRA
504	Denmark	France	24	3.17805383	0.4581101264	DNK	FRA
505	Djibouti	France	2	0.6931471806	0.09991578476	DJI	FRA
506	Dominican Republic	France	15	2.708050201	0.3903600398	DOM	FRA
507	Egypt	France	10	2.302585093	0.3319130525	EGY	FRA
508	Estonia	France	2	0.6931471806	0.09991578476	EST	FRA
509	Ethiopia	France	2	0.6931471806	0.09991578476	ETH	FRA
510	Finland	France	12	2.48490665	0.3581943416	FIN	FRA
511	Sierra Leone	France	2	0.6931471806	0.09991578476	SLE	FRA
512	Algeria	Jordan	4	1.386294361	0.1998315695	DZA	JOR
513	Austria	Jordan	6	1.791759469	0.2582785568	AUT	JOR
514	Bahrain	Jordan	4	1.386294361	0.1998315695	BHR	JOR
515	Canada	Jordan	6	1.791759469	0.2582785568	CAN	JOR
516	Cyprus	Jordan	2	0.6931471806	0.09991578476	CYP	JOR
517	Egypt	Jordan	10	2.302585093	0.3319130525	EGY	JOR
518	France	Jordan	4	1.386294361	0.1998315695	FRA	JOR
519	Germany	Jordan	14	2.63905733	0.3804148549	DEU	JOR
520	Greece	Jordan	2	0.6931471806	0.09991578476	GRC	JOR
521	India	Jordan	4	1.386294361	0.1998315695	IND	JOR
522	Iraq	Jordan	13	2.564949357	0.3697323384	IRQ	JOR
523	Israel	Jordan	4	1.386294361	0.1998315695	ISR	JOR
524	Italy	Jordan	6	1.791759469	0.2582785568	ITA	JOR
525	Algeria	Lebanon	2	0.6931471806	0.09991578476	DZA	LBN
526	Armenia	Lebanon	2	0.6931471806	0.09991578476	ARM	LBN
527	Bahrain	Lebanon	2	0.6931471806	0.09991578476	BHR	LBN
528	Belarus	Lebanon	2	0.6931471806	0.09991578476	BLR	LBN
529	Belgium	Lebanon	2	0.6931471806	0.09991578476	BEL	LBN
530	Cyprus	Lebanon	4	1.386294361	0.1998315695	CYP	LBN
531	Egypt	Lebanon	6	1.791759469	0.2582785568	EGY	LBN
532	Ethiopia	Lebanon	2	0.6931471806	0.09991578476	ETH	LBN
533	France	Lebanon	4	1.386294361	0.1998315695	FRA	LBN
534	Germany	Lebanon	6	1.791759469	0.2582785568	DEU	LBN
535	Ghana	Lebanon	2	0.6931471806	0.09991578476	GHA	LBN
536	Greece	Lebanon	2	0.6931471806	0.09991578476	GRC	LBN
537	Iran (Islamic Republic of)	Lebanon	4	1.386294361	0.1998315695	IRN	LBN
538	Iraq	Lebanon	10	2.302585093	0.3319130525	IRQ	LBN
539	Italy	Lebanon	8	2.079441542	0.2997473543	ITA	LBN
540	Jordan	Lebanon	6	1.791759469	0.2582785568	JOR	LBN
541	Kuwait	Lebanon	6	1.791759469	0.2582785568	KWT	LBN
542	Algeria	Libya	4	1.386294361	0.1998315695	DZA	LBY
543	Egypt	Libya	20	2.995732274	0.4318288373	EGY	LBY
544	Italy	Libya	4	1.386294361	0.1998315695	ITA	LBY
545	Jordan	Libya	12	2.48490665	0.3581943416	JOR	LBY
546	Algeria	Mali	2	0.6931471806	0.09991578476	DZA	MLI
547	Benin	Mali	6	1.791759469	0.2582785568	BEN	MLI
548	Burkina Faso	Mali	6	1.791759469	0.2582785568	BFA	MLI
549	Côte d'Ivoire	Mali	5	1.609437912	0.2319972678	CIV	MLI
550	Ethiopia	Mali	4	1.386294361	0.1998315695	ETH	MLI
551	France	Mali	4	1.386294361	0.1998315695	FRA	MLI
552	Guinea	Mali	4	1.386294361	0.1998315695	GIN	MLI
553	Kenya	Mali	2	0.6931471806	0.09991578476	KEN	MLI
554	Algeria	Malta	2	0.6931471806	0.09991578476	DZA	MLT
555	Austria	Malta	8	2.079441542	0.2997473543	AUT	MLT
556	Belgium	Malta	4	1.386294361	0.1998315695	BEL	MLT
557	Cyprus	Malta	4	1.386294361	0.1998315695	CYP	MLT
558	Czechia	Malta	4	1.386294361	0.1998315695	CZE	MLT
559	Denmark	Malta	4	1.386294361	0.1998315695	DNK	MLT
560	France	Malta	22	3.091042453	0.4455676098	FRA	MLT
561	Germany	Malta	16	2.772588722	0.399663139	DEU	MLT
562	Greece	Malta	2	0.6931471806	0.09991578476	GRC	MLT
563	Hungary	Malta	4	1.386294361	0.1998315695	HUN	MLT
564	Ireland	Malta	2	0.6931471806	0.09991578476	IRL	MLT
565	Italy	Malta	31	3.433987204	0.4950024122	ITA	MLT
566	Latvia	Malta	2	0.6931471806	0.09991578476	LVA	MLT
567	Libya	Malta	7	1.945910149	0.2804990701	LBY	MLT
568	Lithuania	Malta	2	0.6931471806	0.09991578476	LTU	MLT
569	Luxembourg	Malta	2	0.6931471806	0.09991578476	LUX	MLT
571	Algeria	Morocco	6	1.791759469	0.2582785568	DZA	MAR
572	Angola	Morocco	2	0.6931471806	0.09991578476	AGO	MAR
573	Belgium	Morocco	43	3.761200116	0.5421695013	BEL	MAR
574	Brazil	Morocco	2	0.6931471806	0.09991578476	BRA	MAR
575	Burkina Faso	Morocco	2	0.6931471806	0.09991578476	BFA	MAR
576	Cameroon	Morocco	4	1.386294361	0.1998315695	CMR	MAR
577	Canada	Morocco	2	0.6931471806	0.09991578476	CAN	MAR
578	Cabo Verde	Morocco	2	0.6931471806	0.09991578476	CPV	MAR
580	Congo	Morocco	4	1.386294361	0.1998315695	COG	MAR
581	Côte d'Ivoire	Morocco	2	0.6931471806	0.09991578476	CIV	MAR
582	Denmark	Morocco	3	1.098612289	0.1583627721	DNK	MAR
583	Egypt	Morocco	4	1.386294361	0.1998315695	EGY	MAR
584	Equatorial Guinea	Morocco	2	0.6931471806	0.09991578476	GNQ	MAR
585	France	Morocco	159	5.068904202	0.7306724393	FRA	MAR
586	Gabon	Morocco	2	0.6931471806	0.09991578476	GAB	MAR
587	Gambia	Morocco	2	0.6931471806	0.09991578476	GMB	MAR
588	Germany	Morocco	41	3.713572067	0.5353040129	DEU	MAR
590	Guinea	Morocco	2	0.6931471806	0.09991578476	GIN	MAR
591	Guinea-Bissau	Morocco	2	0.6931471806	0.09991578476	GNB	MAR
592	Ireland	Morocco	2	0.6931471806	0.09991578476	IRL	MAR
593	Italy	Morocco	34	3.526360525	0.5083178422	ITA	MAR
594	Lebanon	Morocco	2	0.6931471806	0.09991578476	LBN	MAR
595	Liberia	Morocco	2	0.6931471806	0.09991578476	LBR	MAR
596	Libya	Morocco	10	2.302585093	0.3319130525	LBY	MAR
597	Luxembourg	Morocco	4	1.386294361	0.1998315695	LUX	MAR
598	Mali	Morocco	2	0.6931471806	0.09991578476	MLI	MAR
599	Mauritania	Morocco	6	1.791759469	0.2582785568	MRT	MAR
601	Algeria	Niger	2	0.6931471806	0.09991578476	DZA	NER
602	Benin	Niger	2	0.6931471806	0.09991578476	BEN	NER
603	Burkina Faso	Niger	15	2.708050201	0.3903600398	BFA	NER
604	Chad	Niger	2	0.6931471806	0.09991578476	TCD	NER
605	Ethiopia	Niger	2	0.6931471806	0.09991578476	ETH	NER
606	France	Niger	6	1.791759469	0.2582785568	FRA	NER
607	Morocco	Niger	2	0.6931471806	0.09991578476	MAR	NER
609	Algeria	Portugal	4	1.386294361	0.1998315695	DZA	PRT
610	Angola	Portugal	6	1.791759469	0.2582785568	AGO	PRT
611	Austria	Portugal	12	2.48490665	0.3581943416	AUT	PRT
612	Belgium	Portugal	36	3.583518938	0.5165571137	BEL	PRT
613	Brazil	Portugal	24	3.17805383	0.4581101264	BRA	PRT
614	Canada	Portugal	17	2.833213344	0.4084020575	CAN	PRT
615	Cabo Verde	Portugal	17	2.833213344	0.4084020575	CPV	PRT
616	Czechia	Portugal	4	1.386294361	0.1998315695	CZE	PRT
617	Denmark	Portugal	10	2.302585093	0.3319130525	DNK	PRT
618	Finland	Portugal	4	1.386294361	0.1998315695	FIN	PRT
619	France	Portugal	104	4.644390899	0.6694796927	FRA	PRT
620	Germany	Portugal	126	4.836281907	0.6971403991	DEU	PRT
621	Ghana	Portugal	2	0.6931471806	0.09991578476	GHA	PRT
622	Hungary	Portugal	2	0.6931471806	0.09991578476	HUN	PRT
623	Ireland	Portugal	24	3.17805383	0.4581101264	IRL	PRT
624	Italy	Portugal	38	3.63758616	0.5243507959	ITA	PRT
625	Luxembourg	Portugal	14	2.63905733	0.3804148549	LUX	PRT
626	Mali	Portugal	2	0.6931471806	0.09991578476	MLI	PRT
627	Moldova, Republic of	Portugal	2	0.6931471806	0.09991578476	MDA	PRT
628	Morocco	Portugal	8	2.079441542	0.2997473543	MAR	PRT
629	Mozambique	Portugal	2	0.6931471806	0.09991578476	MOZ	PRT
630	Netherlands	Portugal	45	3.80666249	0.5487228119	NLD	PRT
631	Norway	Portugal	6	1.791759469	0.2582785568	NOR	PRT
632	Poland	Portugal	4	1.386294361	0.1998315695	POL	PRT
633	Algeria	Qatar	2	0.6931471806	0.09991578476	DZA	QAT
634	Australia	Qatar	4	1.386294361	0.1998315695	AUS	QAT
635	Austria	Qatar	2	0.6931471806	0.09991578476	AUT	QAT
636	Azerbaijan	Qatar	4	1.386294361	0.1998315695	AZE	QAT
637	Bahrain	Qatar	22	3.091042453	0.4455676098	BHR	QAT
638	Bangladesh	Qatar	3	1.098612289	0.1583627721	BGD	QAT
639	Belgium	Qatar	2	0.6931471806	0.09991578476	BEL	QAT
640	Brazil	Qatar	2	0.6931471806	0.09991578476	BRA	QAT
641	Myanmar	Qatar	2	0.6931471806	0.09991578476	MMR	QAT
642	Canada	Qatar	2	0.6931471806	0.09991578476	CAN	QAT
643	China	Qatar	12	2.48490665	0.3581943416	CHN	QAT
644	Cyprus	Qatar	2	0.6931471806	0.09991578476	CYP	QAT
645	Denmark	Qatar	2	0.6931471806	0.09991578476	DNK	QAT
646	Egypt	Qatar	8	2.079441542	0.2997473543	EGY	QAT
647	Ethiopia	Qatar	2	0.6931471806	0.09991578476	ETH	QAT
648	France	Qatar	2	0.6931471806	0.09991578476	FRA	QAT
649	Germany	Qatar	18	2.890371758	0.4166413289	DEU	QAT
650	Greece	Qatar	4	1.386294361	0.1998315695	GRC	QAT
651	Hong Kong	Qatar	4	1.386294361	0.1998315695	HKG	QAT
652	Hungary	Qatar	2	0.6931471806	0.09991578476	HUN	QAT
653	India	Qatar	32	3.465735903	0.4995789238	IND	QAT
654	Indonesia	Qatar	2	0.6931471806	0.09991578476	IDN	QAT
655	Iran (Islamic Republic of)	Qatar	10	2.302585093	0.3319130525	IRN	QAT
656	Iraq	Qatar	10	2.302585093	0.3319130525	IRQ	QAT
657	Italy	Qatar	8	2.079441542	0.2997473543	ITA	QAT
658	Japan	Qatar	12	2.48490665	0.3581943416	JPN	QAT
659	Jordan	Qatar	4	1.386294361	0.1998315695	JOR	QAT
660	Kenya	Qatar	2	0.6931471806	0.09991578476	KEN	QAT
661	Kuwait	Qatar	5	1.609437912	0.2319972678	KWT	QAT
662	Lebanon	Qatar	4	1.386294361	0.1998315695	LBN	QAT
663	Malaysia	Qatar	4	1.386294361	0.1998315695	MYS	QAT
664	Maldives	Qatar	2	0.6931471806	0.09991578476	MDV	QAT
665	Morocco	Qatar	2	0.6931471806	0.09991578476	MAR	QAT
666	Nepal	Qatar	4	1.386294361	0.1998315695	NPL	QAT
667	Netherlands	Qatar	6	1.791759469	0.2582785568	NLD	QAT
668	Nigeria	Qatar	2	0.6931471806	0.09991578476	NGA	QAT
669	Norway	Qatar	2	0.6931471806	0.09991578476	NOR	QAT
670	Oman	Qatar	12	2.48490665	0.3581943416	OMN	QAT
671	Pakistan	Qatar	11	2.397895273	0.345651825	PAK	QAT
672	Philippines	Qatar	6	1.791759469	0.2582785568	PHL	QAT
673	Poland	Qatar	2	0.6931471806	0.09991578476	POL	QAT
674	Algeria	Russian Federation	2	0.6931471806	0.09991578476	DZA	RUS
675	Armenia	Russian Federation	54	3.988984047	0.575004101	ARM	RUS
676	Austria	Russian Federation	26	3.258096538	0.4696481232	AUT	RUS
677	Azerbaijan	Russian Federation	42	3.737669618	0.538777627	AZE	RUS
678	Belarus	Russian Federation	24	3.17805383	0.4581101264	BLR	RUS
679	Belgium	Russian Federation	4	1.386294361	0.1998315695	BEL	RUS
680	Bulgaria	Russian Federation	16	2.772588722	0.399663139	BGR	RUS
681	Canada	Russian Federation	4	1.386294361	0.1998315695	CAN	RUS
682	China	Russian Federation	94	4.543294782	0.6549068889	CHN	RUS
683	Croatia	Russian Federation	4	1.386294361	0.1998315695	HRV	RUS
684	Cuba	Russian Federation	6	1.791759469	0.2582785568	CUB	RUS
685	Cyprus	Russian Federation	22	3.091042453	0.4455676098	CYP	RUS
686	Czechia	Russian Federation	48	3.871201011	0.5580259111	CZE	RUS
687	Denmark	Russian Federation	6	1.791759469	0.2582785568	DNK	RUS
688	Dominican Republic	Russian Federation	8	2.079441542	0.2997473543	DOM	RUS
689	Egypt	Russian Federation	22	3.091042453	0.4455676098	EGY	RUS
690	Estonia	Russian Federation	6	1.791759469	0.2582785568	EST	RUS
691	Finland	Russian Federation	18	2.890371758	0.4166413289	FIN	RUS
692	France	Russian Federation	22	3.091042453	0.4455676098	FRA	RUS
693	Georgia	Russian Federation	9	2.197224577	0.3167255442	GEO	RUS
694	Germany	Russian Federation	93	4.532599493	0.6533651843	DEU	RUS
695	Greece	Russian Federation	56	4.025351691	0.5802464244	GRC	RUS
696	Hong Kong	Russian Federation	18	2.890371758	0.4166413289	HKG	RUS
697	Hungary	Russian Federation	8	2.079441542	0.2997473543	HUN	RUS
698	India	Russian Federation	4	1.386294361	0.1998315695	IND	RUS
699	Iran (Islamic Republic of)	Russian Federation	3	1.098612289	0.1583627721	IRN	RUS
700	Israel	Russian Federation	20	2.995732274	0.4318288373	ISR	RUS
701	Italy	Russian Federation	68	4.219507705	0.608233627	ITA	RUS
702	Japan	Russian Federation	18	2.890371758	0.4166413289	JPN	RUS
703	Jordan	Russian Federation	4	1.386294361	0.1998315695	JOR	RUS
704	Kazakhstan	Russian Federation	73	4.290459441	0.6184611783	KAZ	RUS
705	Kyrgyzstan	Russian Federation	100	4.605170186	0.663826105	KGZ	RUS
706	Latvia	Russian Federation	16	2.772588722	0.399663139	LVA	RUS
707	Lebanon	Russian Federation	4	1.386294361	0.1998315695	LBN	RUS
708	Lithuania	Russian Federation	8	2.079441542	0.2997473543	LTU	RUS
709	Maldives	Russian Federation	4	1.386294361	0.1998315695	MDV	RUS
710	Malta	Russian Federation	8	2.079441542	0.2997473543	MLT	RUS
711	Mauritius	Russian Federation	2	0.6931471806	0.09991578476	MUS	RUS
712	Mexico	Russian Federation	2	0.6931471806	0.09991578476	MEX	RUS
713	Moldova, Republic of	Russian Federation	10	2.302585093	0.3319130525	MDA	RUS
714	Mongolia	Russian Federation	4	1.386294361	0.1998315695	MNG	RUS
715	Montenegro	Russian Federation	14	2.63905733	0.3804148549	MNE	RUS
716	Morocco	Russian Federation	4	1.386294361	0.1998315695	MAR	RUS
717	Netherlands	Russian Federation	8	2.079441542	0.2997473543	NLD	RUS
718	Korea (Democratic People's Republic of)	Russian Federation	2	0.6931471806	0.09991578476	PRK	RUS
719	Norway	Russian Federation	8	2.079441542	0.2997473543	NOR	RUS
720	Poland	Russian Federation	8	2.079441542	0.2997473543	POL	RUS
721	Portugal	Russian Federation	4	1.386294361	0.1998315695	PRT	RUS
722	Qatar	Russian Federation	2	0.6931471806	0.09991578476	QAT	RUS
723	Romania	Russian Federation	4	1.386294361	0.1998315695	ROU	RUS
724	Algeria	Saudi Arabia	4	1.386294361	0.1998315695	DZA	SAU
725	Bahrain	Saudi Arabia	16	2.772588722	0.399663139	BHR	SAU
726	Bangladesh	Saudi Arabia	14	2.63905733	0.3804148549	BGD	SAU
727	Brunei	Saudi Arabia	2	0.6931471806	0.09991578476	BRN	SAU
728	Canada	Saudi Arabia	2	0.6931471806	0.09991578476	CAN	SAU
729	China	Saudi Arabia	4	1.386294361	0.1998315695	CHN	SAU
731	Egypt	Saudi Arabia	111	4.709530201	0.6788693933	EGY	SAU
732	Eritrea	Saudi Arabia	2	0.6931471806	0.09991578476	ERI	SAU
733	Ethiopia	Saudi Arabia	18	2.890371758	0.4166413289	ETH	SAU
734	France	Saudi Arabia	8	2.079441542	0.2997473543	FRA	SAU
735	Germany	Saudi Arabia	20	2.995732274	0.4318288373	DEU	SAU
736	Hong Kong	Saudi Arabia	2	0.6931471806	0.09991578476	HKG	SAU
737	India	Saudi Arabia	70	4.248495242	0.6124121227	IND	SAU
738	Indonesia	Saudi Arabia	13	2.564949357	0.3697323384	IDN	SAU
739	Iran (Islamic Republic of)	Saudi Arabia	24	3.17805383	0.4581101264	IRN	SAU
740	Italy	Saudi Arabia	16	2.772588722	0.399663139	ITA	SAU
741	Jordan	Saudi Arabia	21	3.044522438	0.4388618422	JOR	SAU
742	Kenya	Saudi Arabia	4	1.386294361	0.1998315695	KEN	SAU
743	Kuwait	Saudi Arabia	35	3.555348061	0.5124963379	KWT	SAU
