,src,trg,nij,score
924,Taiwan,China,0.8403670773818673,0.7541495273027894
880,Myanmar,China,0.33271196462021163,0.7977023926607353
881,Cambodia,China,0.3684150742590171,0.7552986608286278
900,Lao People's Democratic Republic,China,0.25751108605227985,0.7763663771229997
901,Macao,China,0.6125850500337293,0.8840660082047572
906,Mongolia,China,0.22180797641347444,0.9036481759198752
910,Korea (Democratic People's Republic of),China,0.17577866248809984,0.9506349856657254
911,Northern Mariana Islands,China,0.17577866248809984,0.8917158748135409
974,Kuwait,Egypt,0.4436159528269489,0.7887802372582513
997,Yemen,Egypt,0.28668265069483706,0.8507932950868672
976,Libya,Egypt,0.3684150742590171,0.871056693908485
987,Sudan,Egypt,0.17577866248809984,0.8405955365802229
985,South Sudan,Egypt,0.11090398820673722,0.8910005275811588
998,Algeria,France,0.6727534840395448,0.7382673827793994
1070,Niger,France,0.17577866248809984,0.8205050624381915
1034,French Guiana,France,0.17577866248809984,0.9340798895935524
1039,Guadeloupe,France,0.28668265069483706,0.8272558883106997
1058,Madagascar,France,0.25751108605227985,0.8806867301899337
1062,Martinique,France,0.22180797641347444,0.8429636158210597
1081,Réunion,France,0.25751108605227985,0.8656229793461773
1119,Iraq,Jordan,0.3113468571680022,0.8806164300968452
1142,Yemen,Jordan,0.25751108605227985,0.8963888739524615
1124,Libya,Jordan,0.28668265069483706,0.8976904222098908
1273,Luxembourg,Portugal,0.3113468571680022,0.801183090017364
1258,Angola,Portugal,0.17577866248809984,0.8445732871677096
1263,Cabo Verde,Portugal,0.33271196462021163,0.9047819435697186
1387,Kazakhstan,Russian Federation,0.5820160910607591,0.7278075284934888
1425,Uzbekistan,Russian Federation,0.7050778725438825,0.8356851543818367
1360,Azerbaijan,Russian Federation,0.4871255196561021,0.7345965086961171
1416,Tajikistan,Russian Federation,0.6820314820159634,0.8686771165465214
1388,Kyrgyzstan,Russian Federation,0.629094593229604,0.8751305787711268
1361,Belarus,Russian Federation,0.3975866389015743,0.7696862993996438
1396,"Moldova, Republic of",Russian Federation,0.25751108605227985,0.8000478843075531
1358,Armenia,Russian Federation,0.5273359874642995,0.8824718397161999
1398,Montenegro,Russian Federation,0.3113468571680022,0.7948705008219707
1536,Mauritania,Spain,0.17577866248809984,0.8402338653848843
1566,Western Sahara,Spain,0.17577866248809984,0.8771287857883574
1521,Gambia,Spain,0.22180797641347444,0.8650650515593323
1713,Mexico,United States of America,0.9474563002433678,0.6275106434387198
1659,Antigua and Barbuda,United States of America,0.3113468571680022,0.7317824562125311
1668,Bermuda,United States of America,0.3836647634353647,0.8713037261082163
1705,Jamaica,United States of America,0.5941738843371454,0.8072419950903688
1729,Saint Lucia,United States of America,0.3113468571680022,0.7694797005731647
1661,Aruba,United States of America,0.4871255196561021,0.8055958296534029
1664,Bahamas,United States of America,0.6842692895964113,0.8835279386014223
1674,Cayman Islands,United States of America,0.4436159528269489,0.877284249965488
1679,Costa Rica,United States of America,0.5733653013896741,0.7358330634566566
1692,Grenada,United States of America,0.22180797641347444,0.8183397773231453
1696,Guyana,United States of America,0.11090398820673722,0.8396584064398936
1738,Trinidad and Tobago,United States of America,0.3836647634353647,0.7954383422708857
1740,Turks and Caicos Islands,United States of America,0.4222508453747394,0.7918812095117684
1684,El Salvador,United States of America,0.5387694669921819,0.7682110277124913
1667,Belize,United States of America,0.3684150742590171,0.8468327542015456
1671,Virgin Islands (British),United States of America,0.4793190624657543,0.8697808775824308
1678,Cook Islands,United States of America,0.11090398820673722,0.7975095840535179
1685,Fiji,United States of America,0.28668265069483706,0.7402968642367075
1688,French Polynesia,United States of America,0.3113468571680022,0.8611132913939733
1695,Guatemala,United States of America,0.4533159307415043,0.7856783452369842
1697,Haiti,United States of America,0.4103935228604617,0.8621598580201402
1698,Honduras,United States of America,0.4711121028540219,0.7570725178003999
1708,Kiribati,United States of America,0.11090398820673722,0.9164813238119408
1717,Nicaragua,United States of America,0.28668265069483706,0.8001572019746751
1726,Puerto Rico,United States of America,0.635249222542006,0.8731913075367961
1996,Suriname,Netherlands,0.11090398820673722,0.8985268673655934
2328,Georgia,Belarus,0.17577866248809984,0.9400128857543586
2340,Russian Federation,Belarus,0.3975866389015743,0.7846094433423969
2401,Russian Federation,Kazakhstan,0.5688579432202819,0.7377216489386074
2409,Uzbekistan,Kazakhstan,0.22180797641347444,0.9072626720159725
2389,Azerbaijan,Kazakhstan,0.22180797641347444,0.8913926731137743
2403,Tajikistan,Kazakhstan,0.22180797641347444,0.9287768897848094
2398,Kyrgyzstan,Kazakhstan,0.17577866248809984,0.9217339911099287
2461,Georgia,Ukraine,0.3113468571680022,0.8916264260256365
2701,Myanmar,Thailand,0.3975866389015743,0.889226492905187
2702,Cambodia,Thailand,0.33271196462021163,0.824624069443198
2721,Lao People's Democratic Republic,Thailand,0.3684150742590171,0.8961110959099469
2722,Macao,Thailand,0.22180797641347444,0.8086212036514554
2723,Madagascar,Thailand,0.11090398820673722,0.8724794583503042
2806,Austria,Armenia,0.17577866248809984,0.8260079036231394
2816,Russian Federation,Armenia,0.5273359874642995,0.8905390794856559
2831,Cyprus,Bulgaria,0.22180797641347444,0.8232999577163228
2888,Faroe Islands,Denmark,0.11090398820673722,0.9490708307080687
2932,Estonia,Finland,0.17577866248809984,0.8502543496947707
2979,Ukraine,Georgia,0.3113468571680022,0.8941086926391134
2963,Azerbaijan,Georgia,0.11090398820673722,0.8660246948943189
2969,Iraq,Georgia,0.11090398820673722,0.8626842785780028
2964,Belarus,Georgia,0.17577866248809984,0.9390214340800818
