,src,trg,weighted,log-weight,norm-log-weight,iso_code_src,iso_code_trg
333,Poland,Slovenia,4,1.3862943611198906,0.19983156952227257,POL,SVN
334,Russian Federation,Slovenia,4,1.3862943611198906,0.19983156952227257,RUS,SVN
335,Serbia,Slovenia,4,1.3862943611198906,0.19983156952227257,SRB,SVN
336,Albania,United Kingdom of Great Britain and Northern Ireland,2,0.6931471805599453,0.09991578476113629,ALB,GBR
337,Algeria,United Kingdom of Great Britain and Northern Ireland,6,1.791759469228055,0.25827855683766365,DZA,GBR
338,Angola,United Kingdom of Great Britain and Northern Ireland,3,1.0986122886681098,0.15836277207652738,AGO,GBR
339,Antigua and Barbuda,United Kingdom of Great Britain and Northern Ireland,6,1.791759469228055,0.25827855683766365,ATG,GBR
340,Argentina,United Kingdom of Great Britain and Northern Ireland,2,0.6931471805599453,0.09991578476113629,ARG,GBR
341,Austria,United Kingdom of Great Britain and Northern Ireland,22,3.091042453358316,0.44556760976476983,AUT,GBR
342,Azerbaijan,United Kingdom of Great Britain and Northern Ireland,4,1.3862943611198906,0.19983156952227257,AZE,GBR
343,Bahamas,United Kingdom of Great Britain and Northern Ireland,2,0.6931471805599453,0.09991578476113629,BHS,GBR
344,Bahrain,United Kingdom of Great Britain and Northern Ireland,8,2.0794415416798357,0.2997473542834088,BHR,GBR
