,src,trg,nij,score
1562,Grenada,Saint Lucia,1,0.9724950884086444
2503,Martinique,Saint Lucia,1,0.9609375
3324,Saint Vincent and the Grenadines,Saint Lucia,1,0.9841897233201581
3916,Trinidad and Tobago,Saint Lucia,1,0.9457364341085271
81,Antigua and Barbuda,Trinidad and Tobago,1,0.9055250948966681
303,Barbados,Trinidad and Tobago,1,0.9111675126903553
1564,Grenada,Trinidad and Tobago,1,0.9575389948006933
1618,Guyana,Trinidad and Tobago,1,0.9575389948006933
2001,Jamaica,Trinidad and Tobago,1,0.9111675126903553
3318,Saint Lucia,Trinidad and Tobago,1,0.939888364104766
3325,Saint Vincent and the Grenadines,Trinidad and Tobago,1,0.9755137735024049
3682,Suriname,Trinidad and Tobago,1,0.9575389948006933
84,Argentina,Bolivia,1,0.9196940726577438
445,Brazil,Bolivia,1,0.8766355140186917
649,Chile,Bolivia,1,0.927063339731286
734,Colombia,Bolivia,1,0.916030534351145
2949,Panama,Bolivia,1,0.8872180451127819
2985,Paraguay,Bolivia,1,0.9686274509803922
2993,Peru,Bolivia,1,0.9233716475095786
420,Bolivia,Chile,1,0.9233716475095786
1026,Ecuador,Chile,1,0.8911678526580159
1175,Falkland Islands (Malvinas),Chile,1,0.9911855442926399
1349,French Polynesia,Chile,1,0.9482535575679172
2987,Paraguay,Chile,1,0.9315946985891407
4395,Uruguay,Chile,1,0.9315946985891407
119,Aruba,Colombia,1,0.9196940726577438
421,Bolivia,Colombia,1,0.9196940726577438
785,Costa Rica,Colombia,1,0.8943396226415095
1027,Ecuador,Colombia,1,0.8860363180964308
1085,El Salvador,Colombia,1,0.8778054862842892
1588,Guatemala,Colombia,1,0.9196940726577438
90,Argentina,Ecuador,1,0.8860363180964308
654,Chile,Ecuador,1,0.8963273871983211
741,Colombia,Ecuador,1,0.880932556203164
847,Cuba,Ecuador,1,0.8758563421216524
1088,El Salvador,Ecuador,1,0.9225531914893617
3001,Peru,Ecuador,1,0.8911678526580159
4435,Venezuela (Bolivarian Republic of),Ecuador,1,0.880932556203164
91,Argentina,Falkland Islands (Malvinas),1,0.9907468605419696
395,Belize,Mexico,1,0.9461555029076029
790,Costa Rica,Mexico,1,0.8754669987546699
1592,Guatemala,Mexico,1,0.905123339658444
1633,Honduras,Mexico,1,0.9152183128444256
123,Aruba,Panama,1,0.8872180451127819
245,Bahamas,Panama,1,0.8991172761664565
422,Bolivia,Panama,1,0.8872180451127819
1594,Guatemala,Panama,1,0.8872180451127819
1625,Haiti,Panama,1,0.9111675126903553
1634,Honduras,Panama,1,0.8991172761664565
2792,Nicaragua,Panama,1,0.9357326478149101
2988,Paraguay,Panama,1,0.8991172761664565
4396,Uruguay,Panama,1,0.8991172761664565
98,Argentina,Paraguay,1,0.9282970550576184
423,Bolivia,Paraguay,1,0.9686274509803922
460,Brazil,Paraguay,1,0.8895859473023839
660,Chile,Paraguay,1,0.9349036402569593
2968,Panama,Paraguay,1,0.8991172761664565
3007,Peru,Paraguay,1,0.9315946985891407
4397,Uruguay,Paraguay,1,0.9720646006110869
424,Bolivia,Peru,1,0.9233716475095786
793,Costa Rica,Peru,1,0.8991172761664565
